product_key;product_category_name;product_category_name_english;category_label;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
product_id_183f493ef753fba7;moveis_decoracao;furniture_decor;furniture_decor;56.0;296.0;2.0;1700.0;100.0;7.0;15.0
product_id_18438d66eef0fba1;malas_acessorios;luggage_accessories;luggage_accessories;49.0;824.0;1.0;850.0;19.0;51.0;34.0
product_id_184938395a9cea4f;livros_tecnicos;books_technical;books_technical;52.0;1192.0;1.0;850.0;29.0;3.0;21.0
product_id_184983d9f35f7f6a;automotivo;auto;auto;56.0;695.0;6.0;2525.0;56.0;11.0;32.0
product_id_184a440136381aa2;telefonia;telephony;telephony;50.0;845.0;2.0;200.0;27.0;5.0;20.0
product_id_184e4358da856577;moveis_decoracao;furniture_decor;furniture_decor;60.0;304.0;3.0;600.0;100.0;15.0;15.0
product_id_184f0e38159dc0e0;cama_mesa_banho;bed_bath_table;bed_bath_table;50.0;164.0;2.0;1900.0;25.0;10.0;25.0
product_id_184feac1dc37327e;beleza_saude;health_beauty;health_beauty;52.0;1649.0;1.0;250.0;22.0;5.0;15.0
product_id_185068e82893ea39;informatica_acessorios;computers_accessories;computers_accessories;59.0;2574.0;1.0;325.0;21.0;21.0;21.0
product_id_18522aae3ac0344a;automotivo;auto;auto;54.0;283.0;1.0;650.0;30.0;30.0;30.0
product_id_18527c421f70510f;beleza_saude;health_beauty;health_beauty;57.0;1687.0;1.0;4350.0;16.0;16.0;16.0
product_id_185622e66b37ab43;beleza_saude;health_beauty;health_beauty;42.0;614.0;1.0;2550.0;20.0;20.0;30.0
product_id_1856f1ba729adef3;beleza_saude;health_beauty;health_beauty;57.0;1550.0;1.0;3700.0;22.0;22.0;22.0
product_id_18571ed26eb308cb;automotivo;auto;auto;54.0;703.0;6.0;7675.0;56.0;11.0;32.0
product_id_185991f81164cdbb;;;unknown;;;;400.0;16.0;92.0;16.0
product_id_185a206d68117066;informatica_acessorios;computers_accessories;computers_accessories;58.0;1919.0;5.0;1650.0;35.0;10.0;19.0
product_id_1860a2d37655e742;cama_mesa_banho;bed_bath_table;bed_bath_table;52.0;852.0;1.0;4200.0;31.0;43.0;21.0
product_id_186297199169338d;esporte_lazer;sports_leisure;sports_leisure;24.0;1534.0;1.0;1117.0;22.0;10.0;14.0
product_id_1866ebaa2129295f;pet_shop;pet_shop;pet_shop;57.0;558.0;1.0;850.0;30.0;20.0;30.0
product_id_186889c3da1e14e5;bebes;baby;baby;42.0;414.0;2.0;150.0;23.0;15.0;15.0
product_id_186c67f99375a55d;esporte_lazer;sports_leisure;sports_leisure;52.0;801.0;5.0;418.0;18.0;7.0;13.0
product_id_186cecf52361b5fc;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;57.0;360.0;3.0;600.0;43.0;16.0;27.0
product_id_186ed9f8bcb13906;automotivo;auto;auto;47.0;376.0;1.0;1100.0;85.0;20.0;20.0
product_id_1870b552e54fb3ca;automotivo;auto;auto;47.0;570.0;1.0;3300.0;35.0;20.0;20.0
product_id_18714e96a150d92f;ferramentas_jardim;garden_tools;garden_tools;47.0;574.0;1.0;270.0;26.0;16.0;21.0
product_id_1871bb576bb4680d;moveis_decoracao;furniture_decor;furniture_decor;47.0;271.0;2.0;2900.0;44.0;15.0;44.0
product_id_18721f58a9f61af1;moveis_decoracao;furniture_decor;furniture_decor;58.0;531.0;1.0;800.0;18.0;26.0;18.0
product_id_18725be83c63abf0;livros_tecnicos;books_technical;books_technical;26.0;1016.0;1.0;200.0;21.0;2.0;14.0
product_id_187510b34041d92b;brinquedos;toys;toys;57.0;328.0;1.0;1775.0;31.0;21.0;21.0
product_id_1876483f5299ae3a;moveis_escritorio;office_furniture;office_furniture;55.0;594.0;1.0;650.0;20.0;12.0;15.0
product_id_187723dd1f881999;beleza_saude;health_beauty;health_beauty;52.0;1155.0;1.0;300.0;19.0;17.0;15.0
product_id_1879bc8047e173a2;cama_mesa_banho;bed_bath_table;bed_bath_table;56.0;95.0;1.0;550.0;20.0;10.0;15.0
product_id_187d8ad476d2b999;utilidades_domesticas;housewares;housewares;43.0;1437.0;7.0;900.0;32.0;15.0;32.0
product_id_187ee60f67b3cbe4;;;unknown;;;;13400.0;40.0;30.0;30.0
product_id_18809e6ed2a9c65e;beleza_saude;health_beauty;health_beauty;57.0;543.0;1.0;30000.0;55.0;75.0;61.0
product_id_188222748ee4f423;telefonia;telephony;telephony;53.0;1440.0;3.0;100.0;18.0;6.0;11.0
product_id_1884b3440267235c;eletroportateis;small_appliances;small_appliances;56.0;113.0;1.0;200.0;16.0;35.0;25.0
product_id_188824515d6c244a;musica;music;music;35.0;1798.0;1.0;550.0;33.0;6.0;22.0
product_id_188910d27245cd13;moveis_decoracao;furniture_decor;furniture_decor;49.0;204.0;5.0;700.0;30.0;6.0;22.0
product_id_188b089b4084bbb9;musica;music;music;47.0;88.0;1.0;250.0;30.0;11.0;21.0
product_id_188d14ad4ebd3484;esporte_lazer;sports_leisure;sports_leisure;34.0;505.0;2.0;450.0;25.0;30.0;20.0
product_id_188f6875fa0c5e17;relogios_presentes;watches_gifts;watches_gifts;37.0;526.0;1.0;300.0;19.0;9.0;15.0
product_id_189173d51b0696e8;instrumentos_musicais;musical_instruments;musical_instruments;58.0;652.0;1.0;2138.0;71.0;13.0;47.0
product_id_1894c76a572a7101;brinquedos;toys;toys;42.0;742.0;1.0;1200.0;38.0;44.0;16.0
product_id_18969a339b739d0e;;;unknown;;;;200.0;16.0;15.0;20.0
product_id_1897ccb0a701bd11;esporte_lazer;sports_leisure;sports_leisure;60.0;2636.0;1.0;350.0;17.0;10.0;17.0
product_id_1898807e19178e51;esporte_lazer;sports_leisure;sports_leisure;32.0;963.0;1.0;300.0;20.0;15.0;15.0
product_id_189ca3530b13a72a;utilidades_domesticas;housewares;housewares;23.0;26.0;2.0;1100.0;35.0;10.0;11.0
product_id_189d79cc7120102b;informatica_acessorios;computers_accessories;computers_accessories;57.0;126.0;2.0;300.0;30.0;15.0;20.0
product_id_189e97361b44f69d;cama_mesa_banho;bed_bath_table;bed_bath_table;54.0;491.0;1.0;100.0;16.0;10.0;16.0
product_id_189efc1948e82ece;moveis_decoracao;furniture_decor;furniture_decor;53.0;608.0;2.0;100.0;30.0;4.0;20.0
product_id_18a0c6cbf8c0c1c2;beleza_saude;health_beauty;health_beauty;47.0;2335.0;1.0;1150.0;20.0;20.0;13.0
product_id_18a241313f19db6f;malas_acessorios;luggage_accessories;luggage_accessories;38.0;267.0;1.0;500.0;18.0;45.0;32.0
product_id_18a2901346483540;malas_acessorios;luggage_accessories;luggage_accessories;45.0;224.0;1.0;800.0;41.0;10.0;30.0
product_id_18a84d94af870d62;utilidades_domesticas;housewares;housewares;58.0;464.0;1.0;8150.0;66.0;20.0;35.0
product_id_18a863d222bf2ecd;relogios_presentes;watches_gifts;watches_gifts;58.0;364.0;2.0;250.0;40.0;10.0;25.0
product_id_18ab39865e35b702;bebes;baby;baby;34.0;894.0;1.0;150.0;21.0;7.0;14.0
product_id_18ace8cb2776664e;papelaria;stationery;stationery;56.0;354.0;8.0;600.0;22.0;8.0;15.0
product_id_18ae924a1606130c;ferramentas_jardim;garden_tools;garden_tools;50.0;766.0;2.0;550.0;32.0;7.0;13.0
product_id_18af75723388d7eb;automotivo;auto;auto;42.0;398.0;1.0;600.0;16.0;6.0;11.0
product_id_18b1c4bad29449bc;moveis_decoracao;furniture_decor;furniture_decor;59.0;2064.0;4.0;5400.0;85.0;10.0;40.0
product_id_18b467ff9a9b6145;moveis_decoracao;furniture_decor;furniture_decor;31.0;592.0;1.0;900.0;42.0;3.0;32.0
product_id_18b64e2fe8dff34e;utilidades_domesticas;housewares;housewares;55.0;606.0;10.0;650.0;28.0;17.0;28.0
product_id_18bb199c663caa7a;esporte_lazer;sports_leisure;sports_leisure;48.0;652.0;3.0;1200.0;25.0;30.0;25.0
product_id_18bbe59d14b38db4;esporte_lazer;sports_leisure;sports_leisure;59.0;806.0;1.0;200.0;16.0;11.0;11.0
product_id_18c084a6ae57ca83;moveis_decoracao;furniture_decor;furniture_decor;49.0;260.0;1.0;300.0;21.0;3.0;29.0
product_id_18c1b94f63cd26c2;casa_conforto;home_confort;home_confort;56.0;176.0;1.0;1825.0;53.0;10.0;40.0
product_id_18c7bc8f21d432cb;moveis_decoracao;furniture_decor;furniture_decor;51.0;868.0;1.0;150.0;19.0;5.0;25.0
product_id_18cc13ae25f9e571;relogios_presentes;watches_gifts;watches_gifts;60.0;514.0;7.0;700.0;16.0;2.0;11.0
product_id_18ccda5b9f304c1b;esporte_lazer;sports_leisure;sports_leisure;47.0;594.0;5.0;700.0;19.0;10.0;16.0
product_id_18ce3d46815d886d;moveis_decoracao;furniture_decor;furniture_decor;37.0;678.0;1.0;5400.0;68.0;7.0;68.0
product_id_18ced5ad71067e0f;beleza_saude;health_beauty;health_beauty;38.0;157.0;3.0;150.0;16.0;6.0;11.0
product_id_18d0671f37ea98b3;automotivo;auto;auto;54.0;1198.0;6.0;5000.0;53.0;43.0;11.0
product_id_18d1bf79e2d172cd;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;60.0;240.0;5.0;50.0;17.0;4.0;13.0
product_id_18d8eccd64cee54d;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;32.0;205.0;1.0;200.0;21.0;9.0;14.0
product_id_18dbbbd223159f47;beleza_saude;health_beauty;health_beauty;52.0;708.0;5.0;400.0;25.0;15.0;15.0
product_id_18df86becae86155;automotivo;auto;auto;60.0;589.0;3.0;230.0;17.0;13.0;15.0
product_id_18e477276d6d7912;cama_mesa_banho;bed_bath_table;bed_bath_table;49.0;189.0;1.0;3305.0;65.0;12.0;45.0
product_id_18e4874cc75f741c;informatica_acessorios;computers_accessories;computers_accessories;59.0;1994.0;4.0;950.0;25.0;11.0;15.0
product_id_18e4af002c560bd4;cama_mesa_banho;bed_bath_table;bed_bath_table;59.0;544.0;2.0;16950.0;40.0;20.0;30.0
product_id_18e4e782d31326d0;cama_mesa_banho;bed_bath_table;bed_bath_table;52.0;289.0;1.0;2700.0;35.0;9.0;34.0
product_id_18e9fc7b56914480;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;58.0;1359.0;1.0;200.0;16.0;2.0;11.0
product_id_18ea9c064e7497a3;utilidades_domesticas;housewares;housewares;48.0;211.0;2.0;450.0;35.0;15.0;13.0
product_id_18ec49a1bbda3794;casa_construcao;home_construction;home_construction;59.0;877.0;7.0;600.0;16.0;27.0;16.0
product_id_18ec515356a45bfa;esporte_lazer;sports_leisure;sports_leisure;25.0;236.0;2.0;400.0;50.0;10.0;17.0
product_id_18ee63f6d4ebb186;pet_shop;pet_shop;pet_shop;26.0;784.0;1.0;150.0;30.0;20.0;20.0
product_id_18f270ac979ce2e4;telefonia;telephony;telephony;53.0;1311.0;2.0;50.0;18.0;6.0;11.0
product_id_18f2e47922794ccd;bebes;baby;baby;38.0;1531.0;2.0;750.0;30.0;40.0;50.0
product_id_18f39e72667103f1;casa_conforto;home_confort;home_confort;52.0;275.0;2.0;1500.0;45.0;15.0;35.0
product_id_18f4343f1e148b2f;telefonia;telephony;telephony;59.0;458.0;4.0;350.0;20.0;30.0;20.0
product_id_18f60ecad9574f01;;;unknown;;;;1700.0;67.0;10.0;40.0
product_id_18f646524e068cd6;moveis_decoracao;furniture_decor;furniture_decor;56.0;220.0;7.0;1300.0;31.0;11.0;26.0
product_id_18f6b10611ff8538;brinquedos;toys;toys;40.0;1235.0;3.0;250.0;20.0;5.0;30.0
product_id_18fa0a4bf8a4f93e;cool_stuff;cool_stuff;cool_stuff;44.0;732.0;2.0;3050.0;62.0;30.0;26.0
product_id_18fb55c8ae564fb9;esporte_lazer;sports_leisure;sports_leisure;55.0;3830.0;1.0;1250.0;31.0;32.0;31.0
product_id_18fc0648f901bba8;perfumaria;perfumery;perfumery;47.0;565.0;1.0;675.0;19.0;13.0;13.0
product_id_18fd62d760574a26;esporte_lazer;sports_leisure;sports_leisure;35.0;248.0;2.0;150.0;20.0;6.0;14.0
product_id_18ff6965aeaf1e16;informatica_acessorios;computers_accessories;computers_accessories;46.0;492.0;1.0;200.0;18.0;9.0;16.0
product_id_1900983d1a78985e;moveis_escritorio;office_furniture;office_furniture;48.0;238.0;4.0;2850.0;62.0;4.0;82.0
product_id_190313e02c13040c;telefonia;telephony;telephony;42.0;381.0;1.0;700.0;25.0;2.0;25.0
product_id_19033262fe9dcf25;moveis_decoracao;furniture_decor;furniture_decor;58.0;617.0;2.0;467.0;45.0;4.0;35.0
product_id_19035575acee9fe4;livros_tecnicos;books_technical;books_technical;29.0;3041.0;1.0;400.0;23.0;2.0;16.0
product_id_1903714ddcb99ea7;utilidades_domesticas;housewares;housewares;46.0;786.0;4.0;2550.0;53.0;25.0;20.0
product_id_1907f67d2497f69d;utilidades_domesticas;housewares;housewares;36.0;2600.0;1.0;850.0;43.0;5.0;24.0
product_id_190853a7dae87d3d;automotivo;auto;auto;52.0;313.0;1.0;5200.0;41.0;19.0;41.0
product_id_1909164b2223fba4;utilidades_domesticas;housewares;housewares;58.0;1581.0;4.0;3975.0;41.0;31.0;31.0
product_id_190d127854396c0a;livros_tecnicos;books_technical;books_technical;53.0;1232.0;1.0;1300.0;29.0;3.0;21.0
product_id_19113b5cd7c8df00;fashion_roupa_masculina;fashion_male_clothing;fashion_male_clothing;36.0;940.0;2.0;300.0;16.0;2.0;11.0
product_id_191397d2f2362058;utilidades_domesticas;housewares;housewares;30.0;718.0;3.0;100.0;17.0;28.0;11.0
product_id_1914175d46074f52;brinquedos;toys;toys;56.0;1033.0;3.0;1450.0;42.0;30.0;23.0
product_id_1914741333ffad32;cama_mesa_banho;bed_bath_table;bed_bath_table;62.0;630.0;1.0;950.0;35.0;7.0;24.0
product_id_1915833861ef0920;esporte_lazer;sports_leisure;sports_leisure;50.0;2164.0;5.0;3400.0;33.0;25.0;28.0
product_id_19159123fde00be1;brinquedos;toys;toys;49.0;949.0;3.0;600.0;20.0;25.0;25.0
product_id_1916bdbffe8e7f79;automotivo;auto;auto;59.0;1657.0;3.0;525.0;18.0;13.0;17.0
product_id_191899bf8d655dda;informatica_acessorios;computers_accessories;computers_accessories;43.0;216.0;1.0;233.0;21.0;16.0;16.0
product_id_1918d9f8a4ffd013;utilidades_domesticas;housewares;housewares;59.0;788.0;1.0;5650.0;56.0;35.0;20.0
product_id_191b27ffe403552a;utilidades_domesticas;housewares;housewares;29.0;365.0;1.0;700.0;16.0;23.0;11.0
product_id_191d8592a0136bc5;automotivo;auto;auto;57.0;703.0;6.0;6200.0;47.0;19.0;23.0
product_id_19211faa620e3cf5;construcao_ferramentas_jardim;costruction_tools_garden;costruction_tools_garden;55.0;2039.0;6.0;200.0;16.0;3.0;12.0
product_id_192188e78c4b34c9;cama_mesa_banho;bed_bath_table;bed_bath_table;60.0;609.0;2.0;1750.0;45.0;20.0;40.0
product_id_19232cd322900ab6;alimentos_bebidas;food_drink;food_drink;29.0;205.0;1.0;350.0;16.0;2.0;12.0
product_id_192413a0cd6867bb;brinquedos;toys;toys;51.0;960.0;1.0;300.0;17.0;6.0;17.0
product_id_1925f934bf35ccc1;relogios_presentes;watches_gifts;watches_gifts;41.0;673.0;4.0;150.0;16.0;2.0;11.0
product_id_192c5b0ab9683b3d;papelaria;stationery;stationery;46.0;259.0;1.0;350.0;25.0;10.0;20.0
product_id_192c8dfb5c8b98a4;industria_comercio_e_negocios;industry_commerce_and_business;industry_commerce_and_business;58.0;527.0;1.0;200.0;16.0;11.0;16.0
product_id_192dfdf67a22c78d;beleza_saude;health_beauty;health_beauty;33.0;1079.0;1.0;150.0;25.0;10.0;25.0
product_id_19315dbbad433fb6;esporte_lazer;sports_leisure;sports_leisure;61.0;990.0;5.0;150.0;26.0;2.0;21.0
product_id_193254506ceeba39;ferramentas_jardim;garden_tools;garden_tools;46.0;121.0;1.0;1100.0;26.0;8.0;26.0
product_id_19328bec55d0c971;brinquedos;toys;toys;64.0;484.0;2.0;2033.0;27.0;30.0;32.0
product_id_1935219b1c85b9fb;relogios_presentes;watches_gifts;watches_gifts;42.0;705.0;2.0;300.0;16.0;13.0;13.0
product_id_1935767261d7f342;cool_stuff;cool_stuff;cool_stuff;47.0;291.0;2.0;400.0;20.0;10.0;20.0
product_id_193588cc177db544;moveis_decoracao;furniture_decor;furniture_decor;56.0;474.0;2.0;500.0;80.0;10.0;60.0
product_id_19381f52265191e5;;;unknown;;;;3000.0;30.0;20.0;30.0
product_id_19403c69f7e5efb2;esporte_lazer;sports_leisure;sports_leisure;46.0;254.0;1.0;2653.0;53.0;15.0;36.0
product_id_19403fa4ab034a96;relogios_presentes;watches_gifts;watches_gifts;41.0;1159.0;4.0;350.0;16.0;14.0;11.0
product_id_194214408cdfbea3;automotivo;auto;auto;44.0;3454.0;4.0;1900.0;41.0;45.0;11.0
product_id_194226dd6c530c2a;telefonia;telephony;telephony;53.0;538.0;1.0;200.0;19.0;4.0;12.0
product_id_1943bd6154b97007;moveis_decoracao;furniture_decor;furniture_decor;51.0;567.0;1.0;1150.0;30.0;10.0;30.0
product_id_194425157136ec7d;esporte_lazer;sports_leisure;sports_leisure;57.0;722.0;4.0;500.0;16.0;15.0;20.0
product_id_1944f62ad8dbd35b;ferramentas_jardim;garden_tools;garden_tools;46.0;130.0;1.0;832.0;32.0;9.0;32.0
product_id_1945363929f55290;eletrodomesticos;home_appliances;home_appliances;56.0;174.0;1.0;300.0;16.0;35.0;25.0
product_id_1945fd1bb21753d6;artigos_de_natal;christmas_supplies;christmas_supplies;60.0;298.0;9.0;4200.0;40.0;35.0;40.0
product_id_194d05062e621b7d;cama_mesa_banho;bed_bath_table;bed_bath_table;44.0;510.0;2.0;1000.0;40.0;10.0;30.0
product_id_194f2c25b37a24dd;ferramentas_jardim;garden_tools;garden_tools;45.0;356.0;1.0;900.0;24.0;13.0;18.0
product_id_19514a063772bb4a;moveis_decoracao;furniture_decor;furniture_decor;60.0;448.0;5.0;16300.0;30.0;30.0;30.0
product_id_195ad3ac48b668aa;pet_shop;pet_shop;pet_shop;60.0;496.0;2.0;150.0;27.0;9.0;27.0
product_id_195bf73bae6626da;beleza_saude;health_beauty;health_beauty;60.0;3490.0;8.0;2275.0;31.0;16.0;31.0
product_id_195eaff41ee394de;esporte_lazer;sports_leisure;sports_leisure;63.0;923.0;3.0;1200.0;70.0;8.0;15.0
product_id_1962bfeab0e485aa;livros_interesse_geral;books_general_interest;books_general_interest;41.0;961.0;1.0;400.0;17.0;24.0;11.0
product_id_1962dc1b24a9128b;moveis_decoracao;furniture_decor;furniture_decor;63.0;461.0;2.0;800.0;80.0;10.0;60.0
product_id_1968fa2685c21b25;moveis_decoracao;furniture_decor;furniture_decor;52.0;999.0;6.0;10450.0;104.0;14.0;42.0
product_id_196b6918f26f3372;relogios_presentes;watches_gifts;watches_gifts;58.0;785.0;6.0;250.0;16.0;2.0;11.0
product_id_196ed956b69dbe96;informatica_acessorios;computers_accessories;computers_accessories;60.0;274.0;1.0;867.0;34.0;15.0;15.0
product_id_19716263718d964e;cool_stuff;cool_stuff;cool_stuff;59.0;989.0;1.0;2100.0;40.0;30.0;20.0
product_id_1973017555f9084a;relogios_presentes;watches_gifts;watches_gifts;56.0;475.0;4.0;2000.0;42.0;10.0;37.0
product_id_197612fa8d2303f8;informatica_acessorios;computers_accessories;computers_accessories;59.0;851.0;3.0;400.0;21.0;6.0;14.0
product_id_19763f214b903d28;cama_mesa_banho;bed_bath_table;bed_bath_table;56.0;396.0;3.0;900.0;28.0;5.0;20.0
product_id_197db052ee81a864;pet_shop;pet_shop;pet_shop;58.0;502.0;4.0;200.0;27.0;9.0;26.0
product_id_19803070493b88f7;esporte_lazer;sports_leisure;sports_leisure;24.0;827.0;2.0;900.0;28.0;25.0;25.0
product_id_1983149f31171cf6;automotivo;auto;auto;52.0;666.0;2.0;5000.0;65.0;25.0;25.0
product_id_198735ea682c97fb;relogios_presentes;watches_gifts;watches_gifts;56.0;775.0;2.0;200.0;16.0;11.0;20.0
product_id_1987a5b863e2795f;perfumaria;perfumery;perfumery;52.0;292.0;1.0;150.0;16.0;3.0;15.0
product_id_1988db9f551d53d5;moveis_decoracao;furniture_decor;furniture_decor;55.0;1673.0;2.0;550.0;52.0;11.0;11.0
product_id_198a05a3ebab8939;automotivo;auto;auto;60.0;1159.0;3.0;2450.0;30.0;30.0;30.0
product_id_198acbc0fa03ad6f;cama_mesa_banho;bed_bath_table;bed_bath_table;53.0;190.0;1.0;350.0;36.0;4.0;25.0
product_id_198bc097a0011b7b;perfumaria;perfumery;perfumery;45.0;616.0;2.0;400.0;16.0;16.0;16.0
product_id_198c2419a68e36a5;telefonia;telephony;telephony;45.0;385.0;3.0;50.0;19.0;3.0;11.0
product_id_198dac820d0aa720;utilidades_domesticas;housewares;housewares;32.0;251.0;1.0;600.0;30.0;30.0;30.0
product_id_198e5335c13a1634;bebes;baby;baby;52.0;828.0;4.0;4950.0;40.0;10.0;40.0
product_id_1990554f00599b1a;eletroportateis;small_appliances;small_appliances;55.0;661.0;1.0;17800.0;40.0;68.0;40.0
product_id_199182921859ab04;esporte_lazer;sports_leisure;sports_leisure;35.0;202.0;1.0;5400.0;105.0;8.0;25.0
product_id_1991889e335819e1;cama_mesa_banho;bed_bath_table;bed_bath_table;60.0;265.0;1.0;2200.0;34.0;7.0;32.0
product_id_1991f795b481f577;informatica_acessorios;computers_accessories;computers_accessories;64.0;676.0;1.0;300.0;36.0;9.0;11.0
product_id_1995b3f7ac1e200c;bebes;baby;baby;40.0;1890.0;1.0;200.0;16.0;2.0;11.0
product_id_1998f05f471e3430;relogios_presentes;watches_gifts;watches_gifts;47.0;481.0;1.0;283.0;17.0;10.0;12.0
product_id_199c5a229d00d90b;utilidades_domesticas;housewares;housewares;51.0;300.0;3.0;10900.0;68.0;30.0;32.0
product_id_199ef20f0a4c4837;telefonia;telephony;telephony;60.0;692.0;1.0;2200.0;16.0;51.0;17.0
product_id_19a3156ab8daeac6;bebes;baby;baby;46.0;1057.0;1.0;650.0;36.0;15.0;25.0
product_id_19a643faf334f3e6;cool_stuff;cool_stuff;cool_stuff;36.0;1315.0;2.0;975.0;22.0;24.0;36.0
product_id_19a7720e12c4e8e6;industria_comercio_e_negocios;industry_commerce_and_business;industry_commerce_and_business;49.0;1119.0;4.0;5417.0;46.0;52.0;19.0
product_id_19a9b43577b55020;moveis_decoracao;furniture_decor;furniture_decor;56.0;428.0;1.0;4100.0;43.0;26.0;43.0
product_id_19aae5b5089164d6;moveis_decoracao;furniture_decor;furniture_decor;45.0;318.0;1.0;3500.0;40.0;20.0;40.0
product_id_19aedf6a41ba52a1;instrumentos_musicais;musical_instruments;musical_instruments;60.0;1007.0;5.0;5450.0;101.0;14.0;49.0
product_id_19afa3e923f6ee75;brinquedos;toys;toys;31.0;156.0;4.0;400.0;25.0;25.0;25.0
product_id_19b53b42053c78c8;la_cuisine;la_cuisine;la_cuisine;52.0;287.0;1.0;2450.0;81.0;7.0;40.0
product_id_19b6a538a61db57b;telefonia;telephony;telephony;54.0;1246.0;3.0;200.0;18.0;7.0;16.0
product_id_19b76ec112bfb8d3;ferramentas_jardim;garden_tools;garden_tools;47.0;777.0;1.0;1400.0;35.0;22.0;24.0
product_id_19ba8d628b90c434;ferramentas_jardim;garden_tools;garden_tools;34.0;1628.0;6.0;800.0;16.0;18.0;20.0
product_id_19bac731d8d7e6aa;esporte_lazer;sports_leisure;sports_leisure;30.0;309.0;1.0;1125.0;32.0;15.0;36.0
product_id_19bb0a461785f1d7;utilidades_domesticas;housewares;housewares;60.0;1056.0;2.0;8550.0;27.0;23.0;27.0
product_id_19bb4122d0316e5f;cool_stuff;cool_stuff;cool_stuff;33.0;703.0;9.0;600.0;16.0;9.0;11.0
product_id_19bb457ad9863c4b;fashion_bolsas_e_acessorios;fashion_bags_accessories;fashion_bags_accessories;40.0;243.0;1.0;200.0;24.0;9.0;16.0
product_id_19bcc98b2416c3e6;brinquedos;toys;toys;48.0;271.0;1.0;450.0;27.0;29.0;27.0
product_id_19be5a332e8d26bb;esporte_lazer;sports_leisure;sports_leisure;57.0;3884.0;1.0;3100.0;22.0;22.0;22.0
product_id_19c4c52c46b634c8;ferramentas_jardim;garden_tools;garden_tools;43.0;1134.0;1.0;1400.0;27.0;9.0;11.0
product_id_19d041d1e92bc5da;relogios_presentes;watches_gifts;watches_gifts;38.0;319.0;1.0;617.0;26.0;14.0;18.0
product_id_19d14a9e612e9772;moveis_sala;furniture_living_room;furniture_living_room;51.0;1392.0;3.0;30000.0;70.0;60.0;70.0
product_id_19d24a3d9ed781d2;utilidades_domesticas;housewares;housewares;55.0;1223.0;3.0;900.0;48.0;23.0;24.0
product_id_19d543e530a6a9ff;brinquedos;toys;toys;52.0;561.0;5.0;8050.0;30.0;20.0;50.0
product_id_19d60decdf3b4e42;telefonia;telephony;telephony;53.0;285.0;1.0;100.0;19.0;4.0;11.0
product_id_19d63969c06f72e4;fashion_roupa_masculina;fashion_male_clothing;fashion_male_clothing;47.0;1026.0;2.0;950.0;40.0;6.0;40.0
product_id_19d6db77de48dde8;bebes;baby;baby;41.0;815.0;1.0;1100.0;28.0;17.0;25.0
product_id_19d762d9f143a5ab;beleza_saude;health_beauty;health_beauty;33.0;222.0;1.0;150.0;16.0;10.0;15.0
product_id_19d7b09f09dc2c05;utilidades_domesticas;housewares;housewares;48.0;210.0;5.0;200.0;18.0;4.0;12.0
product_id_19d80479c128b44e;utilidades_domesticas;housewares;housewares;57.0;534.0;5.0;300.0;30.0;11.0;18.0
